GDAX PRICE HISTORY FILE
0.58435650,81.75000000
0.58430000,81.74000000
0.36170000,81.74000000
0.69390053,81.75000000
0.05400000,81.74000000
3.69043787,81.74000000
0.58435650,81.75000000
1.64328206,81.75000000
4.30956213,81.74000000
20.69043787,81.74000000
1.62460000,81.75000000
2.92616429,81.75000000
6.73147093,81.74000000
24.00000000,81.74000000
20.21420433,81.74000000
7.85332000,81.74000000
0.20000000,81.74000000
0.20000000,81.74000000
0.59652806,81.75000000
0.36526846,81.75000000
6.12800000,81.74000000
1.00010000,81.75000000
1.01827255,81.75000000
1.00010000,81.74000000
7.48290000,81.75000000
2.01632090,81.74000000
1.17041703,81.75000000
6.48280000,81.74000000
0.80000000,81.74000000
1.00000000,81.74000000
1.11252393,81.74000000
2.53614000,81.74000000
0.20275097,81.74000000
4.59089811,81.75000000
0.48521884,81.75000000
0.32063020,81.75000000
0.64264000,81.74000000
14.86537000,81.74000000
131.98453000,81.74000000
3.26129987,81.74000000
15.00000000,81.74000000
2.57714987,81.74000000
7.00000000,81.74000000
0.10048000,81.74000000
0.14307026,81.74000000
0.00692974,81.74000000
3.46342339,81.74000000
0.10077000,81.74000000
131.62645000,81.73000000
48.37355000,81.73000000
23.54445000,81.73000000
93.90907687,81.73000000
5.70000000,81.73000000
25.68256287,81.73000000
4.42101263,81.73000000
12.35013116,81.73000000
34.39276647,81.73000000
0.10075000,81.73000000
2.00000000,81.72000000
4.31733471,81.70000000
6.93232882,81.69000000
1.95025000,81.69000000
1.00013693,81.70000000
3.00000000,81.69000000
21.14391220,81.70000000
0.17269293,81.69000000
12.01000000,81.69000000
23.68323439,81.69000000
23.68330000,81.70000000
1.99900000,81.69000000
23.68320000,81.69000000
0.25158800,81.69000000
0.34113399,81.70000000
1.18148547,81.70000000
10.14993141,81.70000000
50.00000000,81.70000000
1.90200000,81.70000000
70.00000000,81.70000000
9.25000000,81.70000000
0.29200000,81.70000000
1.01835979,81.70000000
1.85731000,81.70000000
38.38659880,81.70000000
2.50000000,81.70000000
1.78924670,81.70000000
182.85620000,81.69000000
0.10096000,81.69000000
0.22543342,81.68000000
28.50524364,81.67000000
0.10023000,81.67000000
1.23431967,81.67000000
1.80000000,81.66000000
27.89711018,81.66000000
32.30309651,81.65000000
1.10760000,81.66000000
2.50000000,81.66000000
2.40056148,81.66000000
6.13200000,81.65000000
2.03501230,81.66000000
11.56490349,81.65000000
0.10000000,81.65000000
0.25000000,81.65000000
0.10000000,81.65000000
19.00000000,81.65000000
25.00000000,81.65000000
0.10009000,81.65000000
0.09990651,81.65000000
0.00009349,81.65000000
0.10000000,81.64000000
0.10000000,81.64000000
51.61590651,81.64000000
0.10038000,81.65000000
11.94412000,81.64000000
6.13200000,81.64000000
0.35697526,81.64000000
24.01219472,81.65000000
15.57000000,81.64000000
6.13200000,81.64000000
1.17185048,81.65000000
6.13100000,81.64000000
0.60068027,81.64000000
6.13400000,81.64000000
1.27563480,81.64000000
0.30466163,81.65000000
3.29249492,81.64000000
2.00000000,81.64000000
0.10065000,81.64000000
0.17704715,81.63000000
0.14019575,81.62000000
6.13400000,81.62000000
0.63381805,81.63000000
2.22580425,81.62000000
0.32000000,81.62000000
0.10043000,81.62000000
0.10232000,81.60000000
2.00000000,81.60000000
0.10000000,81.60000000
0.10000000,81.60000000
0.10000000,81.60000000
6.07144575,81.60000000
0.28657399,81.61000000
2.93046589,81.61000000
3.92855436,81.60000000
2.20644564,81.60000000
2.79355436,81.60000000
0.15000000,81.60000000
0.10000000,81.60000000
0.10000000,81.60000000
0.25000000,81.60000000
2.74144564,81.60000000
2.00640707,81.60000000
6.13500000,81.60000000
1.93860000,81.61000000
6.13500000,81.60000000
10.70978596,81.60000000
0.57263165,81.60000000
4.61000000,81.61000000
1.26847473,81.60000000
0.58535895,81.61000000
2.34497163,81.61000000
0.50000000,81.60000000
2.12221578,81.61000000
0.20000000,81.61000000
0.20000000,81.61000000
9.60000000,81.61000000
80.36589700,81.61000000
19.07698341,81.61000000
1.83999000,81.61000000
1.85739000,81.61000000
0.36808000,81.61000000
0.23893585,81.61000000
0.11637572,81.61000000
33.32133942,81.61000000
0.12862481,81.61000000
5.00000000,81.61000000
0.18991153,81.61000000
0.23892526,81.61000000
16.66000000,81.61000000
1.89604700,81.61000000
225.06395300,81.61000000
0.10006000,81.61000000
19.07698341,81.61000000
27.57800359,81.61000000
52.78789341,81.61000000
0.10000000,81.61000000
10.16658500,81.61000000
0.10084000,81.61000000
0.15314859,81.62000000
0.18990354,81.62000000
0.17763094,81.62000000
6.13500000,81.62000000
40.00000000,81.64000000
0.20207735,81.65000000
15.35682265,81.65000000
16.96317735,81.65000000
47.21300000,81.66000000
40.43108000,81.66000000
16.45892000,81.66000000
0.24476000,81.66000000
0.10052000,81.66000000
23.52637000,81.66000000
0.16296000,81.66000000
0.10092000,81.66000000
0.37752000,81.67000000
0.00000300,81.67000000
0.10007000,81.67000000
0.20192188,81.70000000
0.20195739,81.70000000
0.14075247,81.70000000
0.10002000,81.70000000
0.10000000,81.73000000
0.10025000,81.73000000
0.10000000,81.73000000
6.03100000,81.73000000
13.20000000,81.73000000
0.16517287,81.73000000
0.10075713,81.73000000
0.00000287,81.73000000
0.10000000,81.74000000
0.17734179,81.75000000
0.20180607,81.75000000
0.23851936,81.75000000
0.15287689,81.75000000
0.17734273,81.75000000
0.11620132,81.75000000
0.21404463,81.75000000
0.20182824,81.75000000
0.43421541,81.75000000
0.12842757,81.75000000
0.11617196,81.75000000
0.17734109,81.76000000
30.00015477,81.76000000
2.21079440,81.75000000
0.43160000,81.76000000
1.00000000,81.75000000
1.18061843,81.76000000
16.73592680,81.76000000
3.00000000,81.76000000
0.10037000,81.76000000
0.20809000,81.76000000
6.12000000,81.76000000
0.23846917,81.76000000
0.11614577,81.77000000
0.17726717,81.79000000
0.18948461,81.79000000
0.14056686,81.80000000
5.00000000,81.80000000
2.00000000,81.80000000
0.25416967,81.81000000
0.17146945,81.81000000
